4 BITS	0.00090235	5.955e-05
5 BITS	0.0028778000000000002	0.0011495
6 BITS	0.0027924	0.00059965
7 BITS	0.00464835	0.0021514999999999998
8 BITS	0.0151782	0.00950135
9 BITS	0.03143265	0.02595135
10 BITS	0.09020275	0.050296450000000006
11 BITS	0.2324939	0.20653755000000001
12 BITS	1.03579115	0.7800814500000001
13 BITS	2.496547	1.55168765
14 BITS	9.6308006	12.9153705
15 BITS	44.0716983	58.63505535
16 BITS	223.0730403	243.4707103
