4 	0.0008195499999999999
5 	0.00245105
6 	0.0022013000000000002
7 	0.0047989999999999994
8 	0.00995065
9 	0.0276664
10 	0.083744
11 	0.45683090000000004
12 	1.15199055
13 	2.4702056
14 	12.3293228
15 	53.604564849999996
16 	220.92275145
