4 BITS	0.0008195499999999999	0.0008510999999999999
5 BITS	0.00245105	0.0018988999999999998
6 BITS	0.0022013000000000002	0.0013487
7 BITS	0.0047989999999999994	0.00185085
8 BITS	0.00995065	0.0058995
9 BITS	0.0276664	0.01506875
10 BITS	0.083744	0.0467461
11 BITS	0.45683090000000004	0.37473155
12 BITS	1.15199055	1.0414135500000001
13 BITS	2.4702056	4.311936
14 BITS	12.3293228	11.8301114
15 BITS	53.604564849999996	50.44135525
16 BITS	220.92275145	272.4591924
