4	0.0008510999999999999
5	0.0011495
6	0.00059965
7	0.0021514999999999998
8	0.00950135
9	0.02595135
10	0.050296450000000006
11	0.20653755000000001
12	0.7800814500000001
13	1.55168765
14	12.9153705
15	58.63505535
16	243.4707103
