4 	0.0008510999999999999
5 	0.0018988999999999998
6 	0.0013487
7 	0.00185085
8 	0.0058995
9 	0.01506875
10 	0.0467461
11 	0.37473155
12 	1.0414135500000001
13 	4.311936
14 	11.8301114
15 	50.44135525
16 	272.4591924
