4 BITS	0.00077935	0.00078355
5 BITS	0.00118415	0.0010002499999999998
6 BITS	0.0012506	0.0013494000000000002
7 BITS	0.00189925	0.0022006
8 BITS	0.0034497	0.00240045
9 BITS	0.0114962	0.01890455
10 BITS	0.0479766	0.06455475000000001
11 BITS	0.12125820000000001	0.1356009
12 BITS	0.5457081500000001	0.46722640000000004
13 BITS	2.05849005	2.8943168
14 BITS	10.83529865	7.49405235
15 BITS	51.93650699999999	35.6433023
16 BITS	159.308937	235.1985874
